key	publishingOrganizationKey	doi	type	title	createdby	created	modified	
7d5a76b9-819f-4fb8-aab0-664d4089aa54	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/avyldg	OCCURRENCE	Caracterización del hábitat de poblaciones silvestres de chigüiros (Hydrochoerus hydrochaeris) en Paz de Ariporo, Casanare		2015-04-07T19:39:50.746+0000	2017-02-13T18:48:57.091+0000	
85714c48-f762-11e1-a439-00145eb45e9a	57254bd0-8256-11d8-b7ed-b8a03c50a862	doi:10.15468/dlwwhz	OCCURRENCE	Herbarium Berolinense		2007-03-08T23:00:00.000+0000	2017-10-11T11:33:18.042+0000	
7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	doi:10.5519/0002965	OCCURRENCE	Natural History Museum (London) Collection Specimens		2011-04-27T10:53:11.000+0000	2017-03-29T11:51:02.664+0000	
3cc6171e-8c52-4f65-ad7a-32c74e395f29	c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b	doi:10.15468/5ictpz	OCCURRENCE	Herbarium - Instituto Nacional de Pesquisas da Amazônia (INPA)		2014-11-21T21:26:46.523+0000	2016-08-18T12:32:09.598+0000	
b54a3b16-b648-41ab-bd6f-d3881895daac	a2fa5b68-3ebf-4845-abc5-f456d251386f	doi:10.15468/dk5gko	OCCURRENCE	Plant Specimen from Herbarium (IBK) in China, Guangxi Institute of Botany, Chinese Academy of Sciences		2014-10-22T17:17:49.680+0000	2016-08-18T12:32:37.996+0000	
249ec6d9-ce13-4096-baf5-42130fc3d0b1	a2fa5b68-3ebf-4845-abc5-f456d251386f	doi:10.15468/pui83d	OCCURRENCE	Plant Specimen from Herbarium (CDBI) in China, Chengdu Institute of Botany, Chinese Academy of Sciences		2014-10-22T17:17:35.629+0000	2016-08-18T12:32:37.996+0000	
07fd0d79-4883-435f-bba1-58fef110cd13	b542788f-0dc2-4a2b-b652-fceced449591	doi:10.5886/rtt57cc9	OCCURRENCE	University of British Columbia Herbarium (UBC) - Vascular Plant Collection		2012-03-05T20:27:46.000+0000	2017-08-30T21:22:40.163+0000	
7a2660bc-f762-11e1-a439-00145eb45e9a	0674aea0-a7e1-11d8-9534-b8a03c50a862	doi:10.15468/fhmwzv	OCCURRENCE	The Fungal Collection at the Senckenberg Museum für Naturkunde Görlitz		2010-03-16T15:18:41.000+0000	2017-09-14T13:09:59.035+0000	
3914b779-bc43-4e83-9cc8-1ffbcde89db3	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/uxi0h7	OCCURRENCE	Herbier du Bénin		2014-03-17T16:22:07.711+0000	2017-10-30T17:53:24.857+0000	
0eac2479-e5d8-4e9d-bc7d-9dc689c159d5	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/jgauer	OCCURRENCE	Census of the flora of Benin		2014-02-11T16:38:37.268+0000	2017-10-30T17:54:01.267+0000	
231c5bcf-1b56-4905-a398-6d0e18f6de1a	9fdb5a90-a5a6-11dd-8d5f-b8a03c50a862	doi:10.15468/iinlqm	OCCURRENCE	IICT Herbário LISC		2013-07-15T21:27:42.000+0000	2017-10-13T11:32:41.251+0000	
61a9ca38-b62f-11e2-afcb-00145eb45e9a	0674aea0-a7e1-11d8-9534-b8a03c50a862	doi:10.15468/0bhhip	OCCURRENCE	Fungus Collections at Staatliches Museum für Naturkunde Karlsruhe (Herbarium KR)		2013-05-06T09:28:59.000+0000	2017-09-14T13:10:17.596+0000	
6a7575fa-ae03-4ba3-b322-2da15b5033e2	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	doi:10.15468/pyzji3	OCCURRENCE	Herbario de la Universidad de Granada: GDA		2013-02-15T14:28:12.000+0000	2016-08-18T12:32:51.884+0000	
f4419c70-614f-11e2-897a-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	doi:10.15468/nkrrd6	OCCURRENCE	SysTax - Herbaria		2013-01-18T09:18:00.000+0000	2016-08-18T12:32:37.996+0000	
6ba93ace-e2cf-471b-8c62-532d83dddebb	2e4af590-37d0-11d9-8439-b8a03c50a862	doi:10.15468/cbpzmf	OCCURRENCE	Museo Argentino de Ciencias Naturales "Bernardino Rivadavia" (MACN). Vascular Plants National Collection (BAv)		2011-07-26T15:28:12.000+0000	2018-01-12T17:18:59.592+0000	
dfcb0ee8-614f-11e2-897a-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	doi:10.15468/wem0v1	OCCURRENCE	SysTax - Botanical Gardens		2013-01-18T09:17:25.000+0000	2016-08-18T12:32:37.996+0000	
97e31e98-b7db-485d-82ce-8fc7f3c37552	4bc4943a-c94f-4bd4-9aa3-2a9cae94398a	doi:10.15468/l7b2zt	OCCURRENCE	University of Ghana - Ghana Herbarium		2012-06-12T12:50:48.000+0000	2017-08-14T10:26:09.605+0000	
dcf2e144-9956-491f-a5ac-8990c7fea3b9	a4d6cc6b-4c62-4015-ad7b-1ba69847a616	doi:10.15468/mh2sz1	OCCURRENCE	Herbarium - Las Cruces Biological Station		2012-04-11T08:26:10.000+0000	2016-08-18T12:32:37.996+0000	
5288946d-5fcf-4b53-8fd3-74f4cc6b53fc	1ef55060-54da-11dd-9d47-b8a03c50a862	doi:10.15468/w35jmd	OCCURRENCE	CONN		2011-09-08T17:57:38.000+0000	2016-08-18T12:32:37.996+0000	
95eebc5e-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	doi:10.15468/c7c9qa	OCCURRENCE	Vascular Plant Specimen Database of Kanagawa Prefectural Museum of Natural History		2008-12-04T15:32:56.000+0000	2016-08-18T12:32:37.996+0000	
d4b72404-5c42-49ea-ab78-9edb3c8957b6	2783f1f0-8ef2-11db-af3b-b8a03c50a862	doi:10.15468/r6f5if	OCCURRENCE	Herbarium Amazonense		2011-08-09T20:55:13.000+0000	2016-08-18T12:32:37.996+0000	
7b329598-f762-11e1-a439-00145eb45e9a	605e7170-1123-11d9-8433-b8a03c50a862	doi:10.15468/dg1xxz	OCCURRENCE	Herbaria of the University and ETH Zürich		2007-10-03T09:16:40.000+0000	2016-08-18T12:32:51.884+0000	
808c9278-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/kmt5vo	OCCURRENCE	Formación del banco de datos del herbario (UCAM)		2011-07-12T11:52:59.000+0000	2017-03-11T01:12:23.757+0000	
c1a13bf0-0c71-11dd-84d4-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	doi:10.15468/ufmslw	OCCURRENCE	Botany (UPS)		2010-05-03T22:02:18.000+0000	2017-12-11T14:11:27.015+0000	
4c05cc60-97a5-11de-b36a-b8a03c50a862	576f00f2-c26c-41f7-991e-a37e07cbd3ec	doi:10.15468/yn20mq	OCCURRENCE	Herbarium of the Université Libre de Bruxelles		2010-05-03T22:02:18.000+0000	2017-02-27T18:49:44.289+0000	
8df8741e-4033-46c5-a770-837ea13d9fa5	01ea5fd7-42b3-42a0-aa34-2fe0a50167ef	doi:10.15468/jbqjzg	OCCURRENCE	Herbier Ecole de Faune		2011-04-14T16:57:21.000+0000	2017-10-30T17:58:42.449+0000	
bf6810a4-befd-4f0b-82f9-c20c0ce11531	7bec6457-78d6-416f-a185-00ae45e1d9a0	doi:10.15468/fgdnf1	OCCURRENCE	tan-database		2011-03-30T13:27:32.000+0000	2016-08-18T12:32:37.996+0000	
b05dd467-aaf8-4c67-843c-27f049057b78	d2583793-e5c1-41ae-83bd-86300d34e2cb	doi:10.15468/h3mptq	OCCURRENCE	BID-AF2015-0004-NAC Herbarium togoense		2011-03-23T09:57:36.000+0000	2018-01-11T18:45:03.515+0000	
966426ce-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	doi:10.15468/ucmdjy	OCCURRENCE	Herbarium Senckenbergianum (FR)		2009-04-27T12:19:55.000+0000	2017-10-26T12:52:37.176+0000	
86986958-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	doi:10.15468/sythrh	OCCURRENCE	Plant specimens depodited in Osaka Museum of Natural History, Japan.		2007-11-14T12:23:20.000+0000	2016-08-18T12:32:37.996+0000	
84c1fa90-f762-11e1-a439-00145eb45e9a	edd92410-ac77-11de-90e0-b8a03c50a862	doi:10.15468/nwcpx3	OCCURRENCE	Arizona State University Vascular Plant Herbarium		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
71e10380-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	doi:10.15468/f31qvn	OCCURRENCE	Plant Specimens collections of the Kyushu UNniversity Museum		2009-09-18T17:16:27.000+0000	2016-08-18T12:32:37.996+0000	
ad9599c0-16f7-11df-b5b3-b8a03c50a862	979dd240-16f7-11df-b5b3-b8a03c50a862	doi:10.15468/kys66h	OCCURRENCE	Registros biológicos  en áreas protegidas obtenidos de documentos impresos		2010-05-03T22:02:18.000+0000	2016-08-18T12:32:37.996+0000	
9606752e-f762-11e1-a439-00145eb45e9a	b459e790-0d3c-11d9-8431-b8a03c50a862	doi:10.15468/hze2o4	OCCURRENCE	MEXU/Colección de Plantas Acuáticas		2008-12-04T16:27:46.000+0000	2016-08-18T12:32:51.884+0000	
834c9918-f762-11e1-a439-00145eb45e9a	0363cbd4-f666-455e-8e86-0bbddcf51950	doi:10.15468/mug7kr	OCCURRENCE	CSIC-Real Jardín Botánico-Colección de Plantas Vasculares (MA)		2007-04-03T12:40:17.000+0000	2017-10-23T12:35:29.654+0000	
4d749d70-e2e1-11dd-8102-b8a03c50a862	335880a0-e2e1-11dd-8102-b8a03c50a862	doi:10.15468/tsrjm0	OCCURRENCE	Rapid Assessment Program (RAP) Biodiversity Survey Database		2010-05-03T22:02:18.000+0000	2016-08-18T12:32:37.996+0000	
95eb1ffe-f762-11e1-a439-00145eb45e9a	730cd32c-627f-44a8-9d93-fcfb23ade969	doi:10.15468/acydyy	OCCURRENCE	Colección de plantas vasculares de Brasil del Herbario "Jaime Andrés Rodríguez". LEB-Brasil		2008-12-04T14:44:49.000+0000	2016-08-18T12:32:51.884+0000	
95b2d7ca-f762-11e1-a439-00145eb45e9a	c654fe80-188b-11d9-8435-b8a03c50a862	doi:10.15468/deubpy	OCCURRENCE	MISS_DC_01MAR2006		2008-08-07T10:01:32.000+0000	2016-08-18T12:32:09.598+0000	
95b17bbe-f762-11e1-a439-00145eb45e9a	c654fe80-188b-11d9-8435-b8a03c50a862	doi:10.15468/ie14cg	OCCURRENCE	EKY_Darwincore		2008-08-07T10:01:32.000+0000	2016-08-18T12:32:09.598+0000	
861f9a3c-f762-11e1-a439-00145eb45e9a	485ff490-e3b7-11db-9acc-b8a03c50a862	doi:10.15468/o1q1w3	OCCURRENCE	Vascular plants of south-central China		2007-07-09T12:31:16.000+0000	2016-08-18T12:32:51.884+0000	
84d3829c-f762-11e1-a439-00145eb45e9a	ba482b53-07ed-4ca4-8981-5396d1a8a6fc	doi:10.15468/y8oyym	OCCURRENCE	Botanical Museum, Copenhagen. Database of type specimens		2007-04-03T12:40:17.000+0000	2017-02-20T12:54:29.940+0000	
833c9914-f762-11e1-a439-00145eb45e9a	2783f1f0-8ef2-11db-af3b-b8a03c50a862	doi:10.15468/bi0lr8	OCCURRENCE	Herbario UNAP		2007-04-03T12:40:17.000+0000	2018-02-01T09:14:48.838+0000	
864ff0ce-f762-11e1-a439-00145eb45e9a	1649bf8c-d7e0-482a-9f1a-8292cd418c62	doi:10.15468/ly6zjt	OCCURRENCE	Galapagos grasses and sedges		2007-08-20T09:52:48.000+0000	2017-02-20T12:54:55.422+0000	
84b991ca-f762-11e1-a439-00145eb45e9a	79914a60-cb99-11d9-b772-b8a03c50a862	doi:10.15468/wmoh1b	OCCURRENCE	IIAPPoa		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
84f9770e-f762-11e1-a439-00145eb45e9a	79324e30-d4c7-11d8-bf69-b8a03c50a862	doi:10.15468/qy6hkl	OCCURRENCE	Herbarium (UNA)		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:09.598+0000	
8582b50a-f762-11e1-a439-00145eb45e9a	4f160e00-329d-11d9-8439-b8a03c50a862	doi:10.15468/cmnjt1	OCCURRENCE	Israel Nature and Parks Authority		2007-03-23T08:31:08.000+0000	2016-08-18T12:32:37.996+0000	
848182d0-f762-11e1-a439-00145eb45e9a	036cdc50-e7f5-11d9-9a0e-b8a03c50a862	doi:10.15468/yhvbj8	OCCURRENCE	herbario		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
e45c7d91-81c6-4455-86e3-2965a5739b1f	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	doi:10.15468/wtlymk	OCCURRENCE	Vascular Plant Herbarium, Oslo (O)		2012-07-30T08:57:15.000+0000	2018-02-02T09:40:10.712+0000	
989a39ef-6e04-4439-83db-78bc286f19fa	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	doi:10.15468/q0dhpr	OCCURRENCE	Bush Heritage - Carnarvon Station Reserve		2017-09-21T19:44:20.403+0000	2018-01-26T14:04:54.056+0000	
7b91859e-f762-11e1-a439-00145eb45e9a	0674aea0-a7e1-11d8-9534-b8a03c50a862	doi:10.15468/zinzhd	OCCURRENCE	The Fungal Collection at the Botanische Staatssammlung München		2010-10-07T14:22:13.000+0000	2017-09-14T13:10:01.690+0000	
d71abe29-0cc7-451c-9eaf-42514a361885	1d7b2ad8-96e2-48e6-b6b1-b589b1025261	doi:10.15468/3sbsos	OCCURRENCE	SLUI - Herbário Rosa Mochel		2015-05-19T17:52:24.568+0000	2017-12-29T14:28:14.727+0000	
4e22dd77-6ba1-4256-a692-64fecdf38ea7	36488347-eceb-40ed-b687-406f3601d8cb	doi:10.15468/euw5ge	OCCURRENCE	DBG Kathryn Kalmbach Herbarium		2014-11-20T00:31:21.702+0000	2017-08-04T16:01:50.241+0000	
af7d2594-6d4e-47e9-9f30-b7ebb3110f7b	a2fa5b68-3ebf-4845-abc5-f456d251386f	doi:10.15468/k5j0ep	OCCURRENCE	Plant Specimen from Herbarium (LBG) in China, Lushan Botanical Garden, Jiangxi and Chinese Academy of Sciences		2014-10-22T17:17:12.329+0000	2016-08-18T12:32:37.996+0000	
2429287b-ef65-4cfd-afcc-11cc3ba95cca	03cb9700-6cee-11d8-922d-b8a03c50a862	doi:10.18165/qssyvr	OCCURRENCE	University of Alberta Vascular Plant Herbarium (ALTA-VP)		2014-02-12T16:53:13.161+0000	2017-12-11T03:31:07.792+0000	
0afba960-be3b-4202-a7de-736ae05aec9e	58520c30-bafb-11d9-8e53-b8a03c50a862	doi:10.15468/tnj8wm	OCCURRENCE	University of Vienna, Institute for Botany - Herbarium WU		2013-12-17T14:28:43.196+0000	2017-07-31T08:34:28.112+0000	
c4c03087-8d21-48ac-ae64-8ef7cbb9eeb6	c3367060-856b-11d9-8486-b8a03c50a862	doi:10.15468/yemvyg	OCCURRENCE	Herbarium Specimens of Bonin and Ryukyu Islands		2012-12-26T00:21:04.000+0000	2018-02-01T01:23:46.378+0000	
e33a016a-1f64-11e2-9d9f-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	doi:10.15468/iss3vf	OCCURRENCE	Tracheophyta collection of Biodiversity Center of Japan, Ministry of Environment		2012-10-26T12:01:34.000+0000	2016-08-18T12:32:37.996+0000	
9e7ea106-0bf8-4087-bb61-dfe4f29e0f17	4a19e429-8f13-478e-86d7-93adb7534524	doi:10.15468/dhouv6	OCCURRENCE	WII Herbarium Dataset		2012-04-12T07:29:02.000+0000	2016-08-18T12:32:37.996+0000	
82a53efc-f762-11e1-a439-00145eb45e9a	dc3f994e-bd32-4714-8d88-6fb895fb48cc	doi:10.15468/k64rgi	OCCURRENCE	The Himalayan Uplands Plant database (HUP Version 1)		2012-05-29T07:57:17.000+0000	2016-08-18T12:32:51.884+0000	
84de00a0-f762-11e1-a439-00145eb45e9a	f0b6a090-a4c6-11d8-9534-b8a03c50a862	doi:10.15468/z77ps7	OCCURRENCE	DAV UC Davis Center for Plant Diversity		2007-04-03T12:40:17.000+0000	2016-11-21T17:10:22.829+0000	
86221faa-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862	doi:10.15468/dsxb4q	OCCURRENCE	Specimen Database of Colorado Vascular Plants		2007-07-09T12:31:20.000+0000	2016-08-18T12:32:37.996+0000	
d031156d-6ff8-4eb5-b91a-a50861e98be9	3a2b60a6-5c60-413a-8bff-a9740e774c09	doi:10.15468/yipzhz	OCCURRENCE	HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia		2015-05-19T17:11:40.419+0000	2017-12-29T14:26:56.193+0000	
e5774d90-9f01-42bb-a747-32331be82b18	c76cf030-2a95-11da-9cc1-b8a03c50a862	doi:10.15468/r9azth	OCCURRENCE	African Plants - a photo guide		2016-07-26T23:02:56.937+0000	2017-10-26T12:52:02.272+0000	
f3c5a8cd-dd9c-4307-be91-195464f016bd	8256e897-3a17-4a2d-8bf8-54cf22b624bd	doi:10.15468/g0jkqv	OCCURRENCE	Savanna herbaceous vegetation, Lake Mburo National Park, Uganda		2017-02-24T13:11:37.954+0000	2017-10-31T23:06:24.511+0000	
aed35888-68cb-4574-8a98-d13b89cf0f38	5b30feaf-824b-4cb9-b256-293a106f45bc	doi:10.15468/lstihc	OCCURRENCE	HCDAL - Herbário Caririense Dárdano de Andrade-Lima		2015-06-08T13:37:45.020+0000	2017-12-29T14:12:42.866+0000	
b3769e61-c3d0-4046-81cf-bf4d6b23b444	06542f02-868b-4651-aed4-1ae6b2eb4eb7	doi:10.15468/bnu6s9	OCCURRENCE	HST - Herbário Sérgio Tavares		2015-06-02T19:26:02.634+0000	2017-12-29T14:28:40.092+0000	
aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4	3b3975ee-23fb-4943-a00e-4d6e6115b194	doi:10.15468/gjf70b	OCCURRENCE	TEPB - Herbário Graziela Barroso		2015-05-15T14:47:08.903+0000	2017-12-29T14:10:38.111+0000	
02d03809-ca95-40a8-8767-3af423d1b5af	0674aea0-a7e1-11d8-9534-b8a03c50a862	doi:10.15468/rv6kzy	OCCURRENCE	The Vascular Plants Collection of the Regensburgische Botanische Gesellschaft		2014-05-05T11:29:53.780+0000	2017-09-14T13:10:21.743+0000	
834a4794-f762-11e1-a439-00145eb45e9a	8209258a-80e8-4094-aba2-a3febe5ed45b	doi:10.15468/xmki52	OCCURRENCE	Colección de plantas vasculares del herbario de la Universitat de València (VAL).		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
d4aa2255-f927-4220-af22-2958298733b7	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	doi:10.15468/qyzfdt	OCCURRENCE	Sistema de Información de la vegetación Ibérica y Macaronésica		2012-03-26T12:10:25.000+0000	2016-08-18T12:32:51.884+0000	
a837f452-43bc-4c6f-bb2d-db47b931df6d	899dccde-1e1b-4da0-953d-3be7d31f2da7	doi:10.15468/48pwft	OCCURRENCE	Herbarium specimens of Institut Scientifique Mohamed V university (RAB)		2011-11-10T16:01:33.000+0000	2018-02-01T15:41:16.095+0000	
4cf3eec1-b902-40c9-b15b-05c5fe5928b6	0363cbd4-f666-455e-8e86-0bbddcf51950	doi:10.15468/4wnutv	OCCURRENCE	CSIC-Real Jardín Botánico-Anthos. Sistema de Información de las Plantas de España		2012-10-24T07:41:00.000+0000	2017-10-23T12:35:45.023+0000	
85771146-f762-11e1-a439-00145eb45e9a	57254bd0-8256-11d8-b7ed-b8a03c50a862	doi:10.15468/s1f4aw	OCCURRENCE	Staatliches Museum für Naturkunde Stuttgart, Herbarium		2007-03-08T23:00:00.000+0000	2017-10-11T11:33:09.500+0000	
67f6db6f-6df3-4373-b119-b9758ab7d93d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	doi:10.15468/2qz0g4	OCCURRENCE	FBIP:RU:Floristic Survey		2017-11-07T08:36:37.551+0000	2017-11-07T08:37:38.517+0000	
8805b51e-d8e8-41d0-8976-d653d39c7a91	0cbfea81-f7f6-43a7-a5bc-9b38898b505d	doi:10.15468/09xiam	OCCURRENCE	PlantBank Records		2017-09-20T15:07:29.956+0000	2018-01-26T14:05:38.009+0000	
37beb6ea-e591-41e3-b781-e384250dc42c	a4ee8241-94f8-40b8-8c47-31aaf9430c90	doi:10.15468/khlfs3	OCCURRENCE	Victorian Biodiversity Atlas		2017-09-20T14:45:39.681+0000	2018-01-26T14:18:03.485+0000	
3509d20f-3c92-4edd-9a9c-cf21d804af44	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/9jgqgg	OCCURRENCE	Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora		2016-12-17T08:23:28.042+0000	2017-03-11T00:57:10.089+0000	
7168f063-0617-4cb3-87f5-352e4a57274b	730cd32c-627f-44a8-9d93-fcfb23ade969	doi:10.15468/yxe0mm	OCCURRENCE	Colección de plantas vasculares del Herbario "Jaime Andrés Rodríguez". LEB		2014-03-04T12:59:10.474+0000	2016-08-30T13:43:31.416+0000	
65d98c1d-a081-4b40-bc4b-81eae69a48e6	d6541129-2940-44c0-baa1-ed6be2066df0	doi:10.15468/xtjdqw	OCCURRENCE	LUSC - Herbário de Lages da Universidade do Estado de Santa Catarina		2015-05-19T17:43:49.696+0000	2017-12-29T14:31:20.352+0000	
837acfc2-f762-11e1-a439-00145eb45e9a	bafca313-f02c-4ce7-9cba-760770a0e4b9	doi:10.15468/siye1z	OCCURRENCE	Herbario HSS Finca La Orden-Valdesequera (CICYTEX). Gobierno de Extremadura		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
7b74be32-f762-11e1-a439-00145eb45e9a	730cd32c-627f-44a8-9d93-fcfb23ade969	doi:10.15468/mckfpp	OCCURRENCE	Colección de plantas vasculares del Herbario "Jaime Andrés Rodríguez". LEB		2010-08-10T09:22:01.000+0000	2017-10-23T12:35:12.202+0000	
861e6afe-f762-11e1-a439-00145eb45e9a	485ff490-e3b7-11db-9acc-b8a03c50a862	doi:10.15468/o3pvnh	OCCURRENCE	Harvard University Herbaria		2007-07-09T12:31:16.000+0000	2016-08-18T12:32:51.884+0000	
07506960-9703-11de-893c-b8a03c50a862	0363cbd4-f666-455e-8e86-0bbddcf51950	doi:10.15468/j1wum7	OCCURRENCE	Real Jardin Botanico: Dibujos de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1816), dirigida por J.C. Mutis		2010-05-03T22:02:18.000+0000	2016-08-18T12:32:37.996+0000	
7e36d9b6-f762-11e1-a439-00145eb45e9a	c4cbb860-e9c7-11da-8113-b8a03c50a862	doi:10.15468/uinlof	OCCURRENCE	Botanical Research Intitute of Texas		2011-04-07T10:19:13.000+0000	2016-08-18T12:32:37.996+0000	
85b41bf4-f762-11e1-a439-00145eb45e9a	5a21e58d-5a4c-4ee4-b2e0-b67f5ce28720	doi:10.15468/f3tcb6	OCCURRENCE	Dpto de Botánica, Ecología y Fisiología Vegetal (Historico_cofc). Facultad de Ciencias. Universidad de Córdoba		2007-04-21T19:43:08.000+0000	2016-08-18T12:32:37.996+0000	
83771684-f762-11e1-a439-00145eb45e9a	520e3c81-7de2-4ef3-9b36-11f3bdad76a9	doi:10.15468/ywbi5k	OCCURRENCE	Herbario de la Universidad de Sevilla, SEV-Historico		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
bb080d40-c63b-4529-bf21-d1782a81e024	2ccb1a0b-1194-4acf-9921-b5daad99cbb8	doi:10.15468/wvampl	OCCURRENCE	CRI - Herbário Pe. Dr. Raulino Reitz		2015-06-08T13:33:25.500+0000	2017-12-29T14:32:08.188+0000	
fce21d43-c0c7-4d1f-b6d2-fc048f053456	22524448-c309-474f-8f07-d576a021868c	doi:10.15468/ouq1mm	OCCURRENCE	HEPH - Herbário Ezechias Paulo Heringer		2015-06-26T18:11:02.926+0000	2018-01-12T13:12:37.236+0000	
2deca60c-f147-417f-9af4-b52067589e99	c81b8388-574e-442d-a99d-d74b13fa59ce	doi:10.15468/rkuop1	OCCURRENCE	SMDB - Santa Maria Departamento de Biologia		2015-06-02T19:02:00.405+0000	2017-12-29T14:16:13.567+0000	
ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8	24bd9401-0ae1-46f1-960f-303fc8af2600	doi:10.15468/cmo532	OCCURRENCE	HVAT - Herbário do Vale do Taquari		2015-05-11T17:30:15.892+0000	2017-12-29T14:12:54.776+0000	
962cceea-f762-11e1-a439-00145eb45e9a	7fadb370-f921-11dd-af50-b8a03c50a862	doi:10.15468/2gfyxk	OCCURRENCE	MGC Herbarium of University of Malaga (Spain): MGC-Cormof dataset		2009-02-19T13:07:19.000+0000	2017-10-23T12:35:20.360+0000	
84ff719a-f762-11e1-a439-00145eb45e9a	b459e790-0d3c-11d9-8431-b8a03c50a862	doi:10.15468/mr0ayo	OCCURRENCE	MEXU/Plantas Vasculares		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
d1bb9ca1-95c3-453a-9ff2-2ee2e4ad6a62	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/u7txgt	OCCURRENCE	Incremento de los bancos florístico y etnobotánico de la Península de Yucatán		2016-12-17T05:37:34.744+0000	2017-03-11T00:55:30.907+0000	
80ba7738-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/rdm1oa	OCCURRENCE	Catálogo y base de datos preliminar de la flora de Sinaloa		2011-07-13T23:22:03.000+0000	2017-03-11T01:02:37.935+0000	
bddca4a4-60b5-4db5-95fa-be0cce979d3a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/5h2rue	OCCURRENCE	Actualización de la base de datos sobre la flora de la Reserva de la Biósfera Sierra de Manantlán, Jalisco-Colima, México		2016-12-17T05:53:47.248+0000	2017-03-11T01:09:12.623+0000	
3df8b088-b7d4-4621-aa32-dd17460736db	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/tzxllm	OCCURRENCE	Lista florística de la Costa Grande del estado de Guerrero		2016-12-21T02:25:59.472+0000	2017-03-11T01:06:56.485+0000	
80b401aa-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/gdd46c	OCCURRENCE	Actualización del banco de datos florístico de la Península de Yucatán (BAFLOPY)		2011-07-13T22:35:06.000+0000	2017-03-11T01:10:06.414+0000	
1f6704e8-b455-4f6b-916c-0cd727293fca	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/uuqwiu	OCCURRENCE	Sistematización de la colección entomológica y actualización de la colección del herbario CHIP del Instituto de Historia Natural y Ecología (IHNE), Chiapas		2016-12-21T04:01:14.478+0000	2017-03-11T01:05:16.262+0000	
1a523735-7023-4457-8075-55ed885a5163	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/5rt4fv	OCCURRENCE	Flora del municipio de Culiacán, Sinaloa		2016-12-20T18:18:17.298+0000	2017-03-11T00:59:22.792+0000	
09010edb-5e55-4dc0-8a97-a26a3bb89e85	9610290b-e0ea-439b-b726-ba11bcecfb86	doi:10.15468/m2murq	OCCURRENCE	HUFU - Herbarium Uberlandense		2015-06-02T19:06:36.709+0000	2017-12-29T14:19:02.006+0000	
1e0f3d99-eb02-4806-b6a4-e903568129ec	b7ea834f-8d60-40ea-ab2c-5057000f0afd	doi:10.15468/k0gqg4	OCCURRENCE	UFP - Herbário UFP - Geraldo Mariz		2015-05-19T11:07:49.038+0000	2017-12-29T14:24:22.093+0000	
